qmdbId,movieId,tmdbId,imdbId,year,genre_kws,description_kws,cast_kws
2085,6905,2287,436724,2005,['documentary'],"['hip-hop', 'ghetto', 'angeles', 'fight', 'gang', 'street', 'breakdance', 'los', 'musical', 'dance', 'clowning']","['Tommy', 'Miss', 'Clown', 'Prissy', 'Toler', 'the', 'Christopher', 'David', 'LaChapelle']"
2086,6907,1382,415978,2005,"['comedy', 'drama']","['independent', 'chat', 'internet', 'talk', 'gallery', 'relationship', 'playground', 'film', 'female', 'art', 'meeting', 'hope', 'shoe', 'woman', 'sex', 'self', 'brother', 'chest', 'artist', 'the', 'on', 'salesman', 'session', 'director', 'separation', 'mutilation']","['John', 'Hawkes', 'Miranda', 'Ratcliff', 'July', 'Brandon', 'Miranda', 'July']"
2087,6915,74,407304,2005,"['thriller', 'fiction', 'science', 'adventure']","['', 'airplane', 'jersey', 'subjugation', 'post', 'disorder', 'stress', 'daughter', 'human', 'traumatic', 'new', 'invasion', 'apocalypse', 'dystopia', 'alien']","['Cruise', 'Fanning', 'Dakota', 'Tom', 'Miranda', 'Otto', 'Steven', 'Spielberg']"
2088,6916,1667,428803,2005,"['documentary', 'family']","['penguin', 'parents', 'autonomy', 'survival', 'egg', 'brood', 'snow', 'antarctic', 'kids', 'relationship']","['Freeman', 'Morgan', 'Romane', 'Bohringer', 'Charles', 'Berling', 'Luc', 'Jacquet']"
2089,6918,9009,382628,2005,"['thriller', 'drama', 'horror']","['water', 'novel', 'based', 'york', 'ghost', 'new', 'teacher', 'divorce', 'apartment', 'manhattan,', 'remake', 'on', 'city']","['Jennifer', 'C.', 'Reilly', 'John', 'Connelly', 'Roth', 'Tim', 'Walter', 'Salles']"
2090,6921,14278,436613,2005,['documentary'],"['sport', 'paralympics', 'rugby', 'wheelchair']","['Cavill', 'Andy', 'Bishop', 'Joe', 'Keith', 'Cohn', 'Henry', 'Alex', 'Rubin']"
2091,6927,10476,410097,2005,['drama'],"['rapper', 'hip-hop', 'music', 'independent', 'film', 'drug', 'baby', 'midlife', 'crisis', 'dealer', 'career', 'musical', 'rap']","['Howard', 'Anderson', 'Manning', 'Anthony', 'Terrence', 'Taryn', 'Craig', 'Brewer']"
2092,6929,1635,399201,2005,"['fiction', 'science', 'adventure', 'action', 'thriller']","['freedom', 'clone', 'life', 'genetics', 'of', 'plague', 'transplantation', 'cloning', 'dystopia', 'escape', 'love', ""one's""]","['Scarlett', 'McGregor', 'Johansson', 'Hounsou', 'Ewan', 'Djimon', 'Michael', 'Bay']"
2093,6931,1696,395584,2005,"['crime', 'drama', 'horror']","['torture', 'antisocial', 'ax', 'horror', 'bounty', 'road', 'homicidal', 'movie', 'gunpoint', 'held', 'violence', 'disorder', 'film', 'misogynist', 'serial', 'sadist', 'rampage', 'face', 'roadkill', 'spree', 'sadistic', 'macabre', 'evil', 'brutality', 'trip', 'hunter', 'killer', 'psychopath', 'at', 'painted', 'personality', 'sheriff', 'motel', 'cult', 'shootout', 'corpse', 'stabbing', 'sequel', 'murder', 'cocaine', 'extreme', 'killing', 'clown', 'maniac', 'fire', 'sadism']","['Sid', 'Moon', 'Moseley', 'Bill', 'Haig', 'Zombie', 'Sheri', 'Rob', 'Zombie']"
2094,6933,11459,405325,2005,"['comedy', 'adventure', 'family']","['superheroes', 'super', 'supernatural', 'high', 'mission', 'powers', 'school', 'hero', 'loyalty', 'teen', 'mockery']","['Angarano', 'Preston', 'Kurt', 'Russell', 'Michael', 'Kelly', 'Mike', 'Mitchell']"
2095,6934,10048,382992,2005,['action'],"['epilogue', 'intelligence', 'artificial', 'navy', 'u.s.']","['Josh', 'Jessica', 'Foxx', 'Jamie', 'Biel', 'Lucas', 'Rob', 'Cohen']"
2096,6935,11648,417001,2005,"['comedy', 'romance']","['children', 'boats', 'make', 'sister', 'pet', 'dog', 'internet', 'wooden', 'a', 'dating', 'teacher', 'divorce', 'computer', 'match', 'single', 'relationship']","['Diane', 'Elizabeth', 'John', 'Lane', 'Cusack', 'Perkins', 'Gary', 'David', 'Goldberg']"
2097,6938,16320,379786,2005,"['fiction', 'science', 'adventure', 'action', 'thriller']","['tv', 'spaceship', 'fugitive', 'planet', 'throat', 'slitting', 'cannibal', 'reavers', 'based', 'ex', 'arts', 'firefly', 'telepathy', 'soldier', 'martial', 'operative', 'dystopia', 'on', 'series']","['Fillion', 'Gina', 'Torres', 'Nathan', 'Alan', 'Tudyk', 'Joss', 'Whedon']"
2098,6942,6519,377818,2005,"['action', 'comedy', 'adventure']","['farm', 'moonshine', 'redneck', 'sheriff', 'bikini']","['Jessica', 'Scott', 'Seann', 'William', 'Johnny', 'Simpson', 'Knoxville', 'Jay', 'Chandrasekhar']"
2099,6943,13919,406650,2005,"['comedy', 'drama']","['father', 'surreal', 'son', 'independent', 'film', 'suicide', 'world', 'parallel', 'relationship']","['Camilla', 'Justin', 'Chatwin', 'Jamie', 'Bell', 'Belle', 'Arie', 'Posin']"
2100,6945,11453,367652,2005,['comedy'],"['gigolo', 'dolphin', 'whistle', 'painter', 'fetish', 'europe', 'wig', 'snorkel', 'amsterdam', 'pimp']","['Jeroen', 'Eddie', 'Schneider', 'Griffin', 'Rob', 'Krabbé', 'Mike', 'Bigelow']"
2101,6946,9913,397101,2005,"['thriller', 'mystery', 'drama', 'horror']","['kidnapping', 'lawyer', 'nurse', 'key', 'blood', 'party', 'violence', 'dream', 'fight', 'attic', 'orleans', 'plantation', 'occult', 'new', 'mirror', 'voodoo', 'secret']","['Peter', 'Rowlands', 'Hudson', 'Gena', 'Sarsgaard', 'Kate', 'Iain', 'Softley']"
2102,6947,8292,430105,2005,"['action', 'crime']","['epilogue', 'arbitrary', 'revenge', 'violence', 'detroit', 'brother', 'robbery', 'murder', 'interracial', 'mother', 'law', 'adoption', 'adoptive', 'relationship']","['Tyrese', 'Wahlberg', 'Gibson', 'André', 'Benjamin', 'Mark', 'John', 'Singleton']"
2103,6948,13922,326905,2005,"['action', 'war', 'history']","['prisoners', 'inspired', 'of', 'war', 'world', 'rescue', 'true', 'narration', 'by', 'novel', 'events', 'archive', 'history', 'based', 'footage', 'mission', 'fictionalized', 'on', '1940s', 'soldier', 'ii']","['James', 'Connie', 'Benjamin', 'Nielsen', 'Franco', 'Bratt', 'John', 'Dahl']"
2104,6954,25975,378407,2005,['documentary'],"['girl', 'dream', 'camcorder', 'obsession', 'crush']","['Feldman', 'Barrymore', 'Herzlinger', 'Brian', 'Drew', 'Corey', 'Brian', 'Herzlinger']"
2105,6956,15907,361715,2005,"['family', 'adventure', 'drama']","['father', 'south', 'young', 'loss', 'africa', 'family', 'of', 'bully', 'wild', 'rescue', 'cheetah', 'adolescence', 'animal', 'boy', 'lion', 'kids', 'bullying', 'and']","['Makhatho', 'Michaeletos', 'Scott', 'Alex', 'Campbell', 'Mary', 'Carroll', 'Ballard']"
2106,6958,6957,405422,2005,"['comedy', 'romance']","['time', 'virgin', 'first']","['Catherine', 'Carell', 'Keener', 'Paul', 'Steve', 'Rudd', 'Judd', 'Apatow']"
2107,6959,11460,421239,2005,"['thriller', 'horror']","['airplane', 'hostage', 'hitman', 'menace']","['Cox', 'Cillian', 'McAdams', 'Brian', 'Rachel', 'Murphy', 'Wes', 'Craven']"
2108,6963,14175,361089,2005,"['adventure', 'family', 'animation']","['3d', 'animal', 'animation']","['McGregor', 'Gervais', 'Ewan', 'Ricky', 'Tim', 'Curry', 'Gary', 'Chapman']"
2109,6964,4442,355295,2005,"['comedy', 'adventure', 'action', 'thriller', 'fantasy']","['epilogue', 'brother', 'literature', 'relationship']","['Ledger', 'Damon', 'Mackenzie', 'Heath', 'Crook', 'Matt', 'Terry', 'Gilliam']"
2110,6966,9042,402901,2005,"['action', 'adventure', 'thriller', 'horror']","['swimwear', 'burned', 'violence', 'fall', 'diver', 'alive']","['Eddie', 'Morris', 'Cole', 'Hauser', 'Cibrian', 'Chestnut', 'Bruce', 'Hunt']"
2111,6968,1985,387131,2005,"['thriller', 'mystery', 'drama']","['politician', 'morgue', 'in', 'industry', 'pharmaceutical', 'rwanda', 'genocide', 'aids', 'cancer', 'nairobi', 'diplomat']","['Danny', 'Fiennes', 'Weisz', 'Huston', 'Rachel', 'Ralph', 'Fernando', 'Meirelles']"
2112,6969,9335,388482,2005,"['action', 'crime', 'thriller']","['bodyguard', 'kidnapping', 'baby-snatching', 'arts', 'on', 'martial', 'war', 'drugs']","['Jason', 'Nauta', 'Statham', 'Amber', 'Kate', 'Valletta', 'Louis', 'Leterrier']"
2113,6970,9007,425123,2005,"['comedy', 'fantasy', 'romance']","['comedy', 'workaholic', 'novel', 'based', 'coma', 'ghost', 'romantic', 'architect', 'landscape', 'on', 'flirt']","['Reese', 'Witherspoon', 'Ruffalo', 'Donal', 'Logue', 'Mark', 'Mark', 'Waters']"
2114,6972,1830,399295,2005,"['thriller', 'crime', 'drama']","['weapon', 'arms', 'cold', 'dealer', 'war']","['Leto', 'Nicolas', 'Jared', 'Bridget', 'Moynahan', 'Cage', 'Andrew', 'Niccol']"
2115,6974,10092,384286,2005,"['thriller', 'horror']","['serial', 'murder', 'rumor', 'student', 'killer']","['Morris', 'Padalecki', 'Booth', 'Jared', 'Lindy', 'Julian', 'Jeff', 'Wadlow']"
2116,6976,1546,318761,2005,"['comedy', 'drama']","['independent', 'adult', 'elocution', 'youth', 'sucking', 'teenage', 'disorder', 'film', 'thumb', 'family', 'crush', 'hypnosis', 'an', 'deficit', 'time', 'high', '(adhd)', 'school', 'first', 'attention', 'becoming', 'hyperactivity']","['Swinton', 'Taylor', 'Lou', 'Vincent', 'Pucci', 'Tilda', ""D'Onofrio"", 'Mike', 'Mills']"
2117,6982,8814,419706,2005,"['action', 'adventure', 'horror']","['future', 'based', 'teleportation', 'video', 'wisecrack', 'severed', 'commando', 'ear', 'mission', 'war', 'humor', 'on', 'game']","['Karl', 'Pike', 'Urban', 'Johnson', 'Dwayne', 'Rosamund', 'Andrzej', 'Bartkowiak']"
2118,6983,9923,421054,2005,"['action', 'crime']","['weapon', 'spectacle', 'fbi', 'bounty', 'hunter']","['Edgar', 'Knightley', 'Ramírez', 'Mickey', 'Rourke', 'Keira', 'Tony', 'Scott']"
2119,6984,7553,348333,2005,['comedy'],"['speaking', 'pipe', 'out', 'employee', 'hostess', 'screaming', 'gross', 'employer', 'german', 'waiter', 'glass', 'trainee', 'relationship', 'decision']","['Justin', 'Reynolds', 'Ryan', 'Long', 'Anna', 'Faris', 'Rob', 'McKittrick']"
2120,6985,8202,402022,2005,"['action', 'fiction', 'science']","['century', 'infertility', 'arts', 'hand', 'human', 'sabotage', 'martial', 'combat', '25th', 'violence', 'cyberpunk', 'espionage', 'cloning', 'woman', 'cartoon', 'against', 'surrealism', 'many', 'based', 'one', 'heroine', 'to', 'dystopia', 'on', 'shootout', 'director', 'extreme', 'action']","['Jonny', 'Marton', 'Charlize', 'Miller', 'Csokas', 'Theron', 'Lee', 'Karyn', 'Kusama']"
2121,6986,1947,350261,2005,['drama'],"['grandfather', 'against', 'son', 'violence', 'wyoming', 'loss', 'of', 'sheriff', 'granddaughter', 'women', 'relationship']","['Jennifer', 'Lopez', 'Freeman', 'Morgan', 'Redford', 'Robert', 'Lasse', 'HallstrÃ¶m']"
2122,6987,9074,399327,2005,"['action', 'crime', 'comedy']","['dentist', 'in', 'police', 'cop', 'arms', 'officer', 'dealer', 'false', 'person', 'identity', 'mistake']","['Eugene', 'L.', 'Luke', 'Jackson', 'Goss', 'Levy', 'Samuel', 'Les', 'Mayfield']"
2123,6990,8643,404032,2005,"['thriller', 'crime', 'drama', 'horror']","['teenage', 'negligent', 'possession', 'girl', 'cross', 'spirit', 'archdiocese', 'epileptic', 'disorder', 'homicide', 'burning', 'psychotic', 'agnostic', 'malnutrition', 'epilepsy', 'umbrella', 'catholicism', 'prosecutor']","['Laura', 'Scott', 'Campbell', 'Tom', 'Wilkinson', 'Linney', 'Scott', 'Derrickson']"
2124,6991,9315,408790,2005,"['thriller', 'mystery', 'drama']","['airplane', 'father', 'baby-snatching', 'berlin', 'loss', 'of']","['Foster', 'Peter', 'Jodie', 'Sarsgaard', 'Sean', 'Bean', 'Robert', 'Schwentke']"
2125,6992,3933,121164,2005,"['fantasy', 'music', 'romance', 'animation']","['england', 'skeleton', 'dark', 'stop', 'town', 'motion', 'european', 'cheating', 'animation', 'shyness', 'musical', 'money', 'wedding', 'fantasy', 'corpse', 'old', 'parents', 'piano', 'marriage', 'ring', 'ceremony', 'grave']","['Helena', 'Carter', 'Johnny', 'Bonham', 'Emily', 'Watson', 'Depp', 'Tim', 'Burton']"
2126,6994,59,399146,2005,"['thriller', 'crime', 'drama']","['diner', 'small', 'lawyer', 'violence', 'mobster', 'indiana', 'attempted', 'fight', 'family', 'life', 'robbery', 'dual', 'distrust', 'town', 'self-defense', 'relationships', 'marriage', 'mistaken', 'double', 'identity']","['Viggo', 'Bello', 'Hayes', 'Heidi', 'Maria', 'Mortensen', 'David', 'Cronenberg']"
2127,6995,257,380599,2005,"['crime', 'family', 'drama']","['england', 'london', 'abuse', 'violence', 'home', 'orphanage', ""children's"", 'bad', 'child', 'gang', 'street', 'runaway', 'thief', 'labour', 'good', 'and']","['Kingsley', 'Ben', 'Jamie', 'Barney', 'Clark', 'Foreman', 'Roman', 'Polanski']"
2128,6996,15487,388980,2005,"['family', 'drama']",['sport'],"['Josh', 'Shia', 'Flitter', 'Stephen', 'Dillane', 'LaBeouf', 'Bill', 'Paxton']"
2129,6997,398,379725,2005,"['crime', 'drama']","['gay', 'novel', 'research', 'based', 'self-fulfilling', 'dream', 'dying', 'biography', 'literature', 'death', 'journalism', 'on', 'identity', 'and', 'prophecy']","['Craig', 'Hoffman', 'Archibald', 'Mickelson', 'Seymour', 'Allie', 'Philip', 'Bennett', 'Miller']"
2130,6999,11968,378109,2005,"['action', 'crime', 'adventure', 'thriller']","['airplane', 'wrack', 'cocaine', 'shipwreck', 'sailing', 'diving']","['Caan', 'Jessica', 'Alba', 'Walker', 'Scott', 'Paul', 'John', 'Stockwell']"
2131,7001,14517,366780,2005,['fantasy'],"['dream', 'fantasy', 'place', 'fictional']","['Stephanie', 'Jason', 'Barry', 'Leonidas', 'Brydon', 'Rob', 'Dave', 'McKean']"
2132,7003,533,312004,2005,"['comedy', 'adventure', 'family', 'animation']","['contest', 'dog', 'stop', 'competition', 'rabbit', 'garden', 'control', 'animation', 'giant', 'pest', 'motion', '&', 'vegetable', 'gromit', 'wallace']","['Peter', 'Sallis', 'Helena', 'Carter', 'Fiennes', 'Bonham', 'Ralph', 'Nick', 'Park']"
2133,7004,5236,373469,2005,"['action', 'crime', 'comedy', 'mystery']","['corpse', 'murders', 'angeles', 'battle', 'female', 'hoodlum', 'of', 'thief', 'los', 'celebration', 'christmas', 'loser', 'crush', 'custody', 'detective', 'series', 'shooting']","['Kilmer', 'Downey', 'Michelle', 'Val', 'Jr.', 'Monaghan', 'Robert', 'Shane', 'Black']"
2134,7014,9763,380389,2005,['drama'],"['coach', 'newcastle', 'athlete', 'sport', 'computer', 'games', 'restaurant', 'united']","['Anna', 'Alessandro', 'Kuno', 'Friel', 'Becker', 'Nivola', 'Danny', 'Cannon']"
2135,7017,10017,92240,1986,"['fiction', 'science', 'crime', 'romance', 'horror', 'action']","['revenge', 'independent', 'shotgun', 'road', 'budweiser', 'movie', 'alien', 'male', 'race', 'violence', 'police', 'film', 'female', 'ghost', 'reincarnation', 'gang', 'arizona', 'crash', 'sex', 'turbo', 'roller', 'car', 'intercepter', 'street', 'chase', 'sheriff', 'cult', 'racing', 'drag', 'strange', 'nudity', 'motorcycle', 'murder', 'skates', 'killing', 'auto-tuning', 'person', 'cemetery']","['Sherilyn', 'Charlie', 'Cassavetes', 'Fenn', 'Nick', 'Sheen', 'Mike', 'Marvin']"
2136,7022,10707,367089,2005,"['comedy', 'drama']","['memory', 'private', 'childhood', 'independent', 'film', 'uniform', 'tryst']","['Laura', 'Jeff', 'Eisenberg', 'Daniels', 'Linney', 'Jesse', 'Noah', 'Baumbach']"
2137,7026,142,388795,2005,"['drama', 'romance']","['riding', 'crossed', 'of', 'star', 'wyoming', 'daughter', 'horseback', 'love', 'gay', 'intolerance', 'countryside', 'lovers', 'homophobia', 'secret', 'father', 'lover', 'rodeo', 'loss', 'murder', 'crisis', 'marriage', 'cowboy']","['Ledger', 'Jake', 'Quaid', 'Randy', 'Heath', 'Gyllenhaal', 'Ang', 'Lee']"
2138,7027,9621,368709,2005,"['comedy', 'drama', 'romance']","['airplane', 'in', 'attempt', 'hotel', 'new', 'room', 'lovers', 'suicide', 'funeral', 'love', 'falling']","['Dunst', 'Kirsten', 'Sarandon', 'Orlando', 'Bloom', 'Susan', 'Cameron', 'Crowe']"
2139,7028,9701,395972,2005,['drama'],"['landmark', 'court', 'minnesota', 'case', 'director', 'rape', 'battle', 'harrassment', 'legal', 'insult', 'lawsuit', 'miner', 'witness', 'woman', 'secret', 'lesbian', 'love']","['Curtis', 'Charlize', 'Thomas', 'Peterson', 'Elle', 'Theron', 'Niki', 'Caro']"
2140,7029,3291,433383,2005,"['drama', 'history']","['tv', 'show', 'politician', 'communist', 'government', 'telecaster', 'anti-communism', 'political', 'activism']","['Jeff', 'Alex', 'David', 'Daniels', 'Strathairn', 'Borstein', 'George', 'Clooney']"
2141,7030,12920,418647,2005,"['family', 'drama']","['race', 'father', 'based', 'story', 'family', 'kentucky', 'horse', 'daughter', 'sport', 'relationships', 'true', 'on', 'relationship']","['Fanning', 'Dakota', 'Kris', 'Kurt', 'Russell', 'Kristofferson', 'John', 'Gatins']"
2142,7031,16608,421238,2005,"['crime', 'adventure', 'action', 'thriller', 'western', 'drama']","['psychopath', 'aborigine', 'hideout', 'violence', 'gallows', 'misanthrope', 'sadist', 'gang', 'sunset', 'retribution', 'outlaw', 'whipping', 'flogging', 'brutality', 'savagery', 'australia', 'shootout']","['Winstone', 'Guy', 'Ray', 'Emily', 'Watson', 'Pearce', 'John', 'Hillcoat']"
2143,7034,2610,338427,2005,"['comedy', 'drama', 'romance']",['salesclerk'],"['Jason', 'Schwartzman', 'Martin', 'Claire', 'Danes', 'Steve', 'Anand', 'Tucker']"
2144,7035,9729,373450,2005,"['thriller', 'mystery', 'drama']","['stand', 'affair', 'journalist', 'party', 'extramarital', '1970s', 'journalism', 'entertainer', 'sex', 'one-night']","['Bacon', 'Firth', 'Kevin', 'Alison', 'Colin', 'Lohman', 'Atom', 'Egoyan']"
2145,7037,1656,386140,2005,"['action', 'adventure']","['california', 'civil', 'father', 'son', 'mexico', 'american', 'fight', 'spy', 'divorce', 'crisis', 'war', 'hero', 'marriage', 'sword', 'relationship']","['Catherine', 'Zeta-Jones', 'Antonio', 'Barona', 'Adrián', 'Alonso', 'Banderas', 'Martin', 'Campbell']"
2146,7038,6963,384680,2005,"['comedy', 'drama']","['father', 'weatherman', 'york', 'daughter', 'terminal', 'new', 'midlife', 'illness', 'chicago', 'crisis', 'wettermann', 'television']","['Davis', 'Hope', 'Caine', 'Nicolas', 'Michael', 'Cage', 'Gore', 'Verbinski']"
2147,7039,215,432348,2005,['horror'],"['riddle', 'serial', 'killer']","['Shawnee', 'Wahlberg', 'Smith', 'Donnie', 'Bell', 'Tobin', 'Darren', 'Lynn', 'Bousman']"
2148,7043,1951,342735,2005,['drama'],"['epilogue', 'southern', 'usa', 'slavery']","['Bryce', 'Dallas', 'Danny', 'De', 'Howard', 'Bankolé', 'Glover', 'Isaach', 'Lars', 'von', 'Trier']"
2149,7048,25,418763,2005,"['war', 'drama']","['corps', 'arabia', 'marine', 'sniper', 'saudi', 'war', 'u.s.', 'golf', 'petrol']","['Jake', 'Scott', 'Foxx', 'MacDonald', 'Jamie', 'Gyllenhaal', 'Sam', 'Mendes']"
2150,7049,9982,371606,2005,"['comedy', 'family', 'animation']","['epilogue', 'small', 'marine', 'fish', 'friend', 'invasion', '3d', 'best', 'town', 'space', 'animal', 'alien', 'chicken']","['Joan', 'Zach', 'Dan', 'Molina', 'Braff', 'Cusack', 'Mark', 'Dindal']"
2151,7050,13994,368222,2005,"['comedy', 'music', 'romance']","['infidelity', 'working', 'york', 'class', 'lovers', 'new', 'city']","['Sarandon', 'James', 'Susan', 'Winslet', 'Gandolfini', 'Kate', 'John', 'Turturro']"
2152,7051,12877,419677,2004,"['thriller', 'crime', 'drama']","['rage', 'revenge', 'punishment', 'home', 'brother', 'footage', 'movie', 'hate', 'and']","['Considine', 'Kebbell', 'Stretch', 'Paddy', 'Toby', 'Gary', 'Shane', 'Meadows']"
2153,7052,11661,424205,2005,"['music', 'history', 'romance', 'war', 'drama']","['hostility', 'singing', 'i', 'holiday', 'war', 'world', 'christmas', 'singer']","['Diane', 'Benno', 'Fürmann', 'Natalie', 'Kruger', 'Dessay', 'Christian', 'Carion']"
2154,7054,10060,430308,2005,['drama'],"['rapper', 'attempted', 'loss', 'drug', 'murder', 'of', 'mother', 'career', 'musical']","['Akinnuoye-Agbaje', 'Bryant', 'Adewale', 'Cent', 'Joy', '50', 'Jim', 'Sheridan']"
2155,7056,231,365737,2005,"['thriller', 'drama']","['middle', 'against', 'son', 'anti', 'terror', 'cia', 'globalization', 'loss', 'of', 'lebanon', 'bomb', 'war', 'east', 'policy', 'energy', 'assassination', 'persia', 'petrol', 'capitalism']","['Damon', 'Wright', 'George', 'Jeffrey', 'Clooney', 'Matt', 'Stephen', 'Gaghan']"
2156,7058,8999,398017,2005,"['thriller', 'drama']","['daily', 'revenge', 'letter', 'commuter', 'between', 'executive', 'advertising', 'business', 'women', 'relationship', 'prison', 'anonymous', 'novel', 'violence', 'affair', 'deception', 'life', 'extramarital', 'hotel', 'chicago', 'flashback', 'rape', 'based', 'problems', 'beating', 'husband', 'on', ""family's"", 'wallet', 'train', 'room', 'abortion', 'blackmail', 'wife', 'two', 'man', 'embezzlement']","['Jennifer', 'Vincent', 'Aniston', 'Owen', 'Clive', 'Cassel', 'Mikael', 'HÃ¥fstrÃ¶m']"
2157,7060,4348,414387,2005,"['drama', 'romance']","['attract', 'century', 'pride', 'georgian', 'bachelor', 'suitor', 'prejudice', 'beautiful', 'period', 'opposites', '18th', 'drama']","['Pike', 'Macfadyen', 'Matthew', 'Knightley', 'Rosamund', 'Keira', 'Joe', 'Wright']"
2158,7063,9392,435625,2005,"['adventure', 'horror']","['darkness', 'friends', 'survival', 'cave', 'mutant', 'climbing', 'bestie', 'female', 'protagonist', 'expedition', 'horror', 'appalachia', 'rope']","['Reid', 'Macdonald', 'Mendoza', 'Alex', 'Shauna', 'Natalie', 'Neil', 'Marshall']"
